Task code,Task name,Family,Sequence,Output ID,Deliverable,Output file,Kind,Specification,Status
SB3-035-VEC,Isla Verde - Monogram and wayfinding pictogram system,Vector & Print,33,door-plate-r025,Bilingual door plate - 24,deliverables/door-plate-r025.pdf,plate,format: pdf; width_mm: 200; height_mm: 75; pages: 1,not_produced
SB3-035-VEC,Isla Verde - Monogram and wayfinding pictogram system,Vector & Print,34,door-plate-combined,Bilingual door plate - combined production run,deliverables/door-plate-combined.pdf,combined_print_run,format: pdf; pages: 24; width_mm: 200; height_mm: 75,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,1,club-crest-master,Football club crest - Master,deliverables/club-crest-master.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,2,club-crest-single-ink,Football club crest - Single ink,deliverables/club-crest-single-ink.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,3,club-crest-reversed,Football club crest - Reversed,deliverables/club-crest-reversed.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,4,number-0,Club number glyph - 0,deliverables/number-0.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,5,number-1,Club number glyph - 1,deliverables/number-1.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,6,number-2,Club number glyph - 2,deliverables/number-2.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,7,number-3,Club number glyph - 3,deliverables/number-3.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,8,number-4,Club number glyph - 4,deliverables/number-4.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,9,number-5,Club number glyph - 5,deliverables/number-5.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,10,number-6,Club number glyph - 6,deliverables/number-6.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,11,number-7,Club number glyph - 7,deliverables/number-7.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,12,number-8,Club number glyph - 8,deliverables/number-8.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,13,number-9,Club number glyph - 9,deliverables/number-9.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,14,letter-a,Club letter glyph - A,deliverables/letter-a.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,15,letter-b,Club letter glyph - B,deliverables/letter-b.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,16,letter-c,Club letter glyph - C,deliverables/letter-c.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,17,letter-d,Club letter glyph - D,deliverables/letter-d.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,18,letter-e,Club letter glyph - E,deliverables/letter-e.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,19,letter-f,Club letter glyph - F,deliverables/letter-f.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,20,letter-g,Club letter glyph - G,deliverables/letter-g.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,21,letter-h,Club letter glyph - H,deliverables/letter-h.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,22,letter-i,Club letter glyph - I,deliverables/letter-i.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,23,letter-j,Club letter glyph - J,deliverables/letter-j.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,24,letter-k,Club letter glyph - K,deliverables/letter-k.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,25,letter-l,Club letter glyph - L,deliverables/letter-l.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,26,letter-m,Club letter glyph - M,deliverables/letter-m.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,27,letter-n,Club letter glyph - N,deliverables/letter-n.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,28,letter-o,Club letter glyph - O,deliverables/letter-o.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,29,letter-p,Club letter glyph - P,deliverables/letter-p.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,30,letter-q,Club letter glyph - Q,deliverables/letter-q.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,31,letter-r,Club letter glyph - R,deliverables/letter-r.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,32,letter-s,Club letter glyph - S,deliverables/letter-s.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,33,letter-t,Club letter glyph - T,deliverables/letter-t.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,34,letter-u,Club letter glyph - U,deliverables/letter-u.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,35,letter-v,Club letter glyph - V,deliverables/letter-v.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,36,letter-w,Club letter glyph - W,deliverables/letter-w.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,37,letter-x,Club letter glyph - X,deliverables/letter-x.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,38,letter-y,Club letter glyph - Y,deliverables/letter-y.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,39,letter-z,Club letter glyph - Z,deliverables/letter-z.svg,vector,format: svg,not_produced
SB3-036-VEC,Ridgeway Rovers - Football crest master system,Vector & Print,40,kit-sheet,Shirt and training-kit artwork sheet,deliverables/kit-sheet.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 3,not_produced
SB3-037-VEC,Wharfside Folk Festival - Restored festival identity,Vector & Print,1,festival-mark,Recovered festival mark,deliverables/festival-mark.svg,vector,format: svg,not_produced
SB3-037-VEC,Wharfside Folk Festival - Restored festival identity,Vector & Print,2,festival-poster,Festival poster,deliverables/festival-poster.pdf,poster,format: pdf; width_mm: 420; height_mm: 594; pages: 1,not_produced
SB3-037-VEC,Wharfside Folk Festival - Restored festival identity,Vector & Print,3,handbill,Festival handbill,deliverables/handbill.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-037-VEC,Wharfside Folk Festival - Restored festival identity,Vector & Print,4,shirt-art,Festival shirt artwork,deliverables/shirt-art.svg,vector,format: svg,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,1,one-ink-mark,One-colour packaging identity,deliverables/one-ink-mark.svg,vector,format: svg,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,2,release-label-r002,Cask-release label artwork - 214,deliverables/release-label-r002.pdf,label,format: pdf; width_mm: 209.889; height_mm: 148.167; pages: 1,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,3,release-label-r004,Cask-release label artwork - 221,deliverables/release-label-r004.pdf,label,format: pdf; width_mm: 209.889; height_mm: 148.167; pages: 1,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,4,release-label-r005,Cask-release label artwork - 225,deliverables/release-label-r005.pdf,label,format: pdf; width_mm: 209.889; height_mm: 148.167; pages: 1,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,5,release-label-r006,Cask-release label artwork - 229,deliverables/release-label-r006.pdf,label,format: pdf; width_mm: 209.889; height_mm: 148.167; pages: 1,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,6,release-label-r009,Cask-release label artwork - 241,deliverables/release-label-r009.pdf,label,format: pdf; width_mm: 209.889; height_mm: 148.167; pages: 1,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,7,release-label-r011,Cask-release label artwork - 250,deliverables/release-label-r011.pdf,label,format: pdf; width_mm: 209.889; height_mm: 148.167; pages: 1,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,8,release-label-r012,Cask-release label artwork - 254,deliverables/release-label-r012.pdf,label,format: pdf; width_mm: 209.889; height_mm: 148.167; pages: 1,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,9,release-label-combined,Cask-release label artwork - combined production run,deliverables/release-label-combined.pdf,combined_print_run,format: pdf; pages: 7; width_mm: 209.889; height_mm: 148.167,not_produced
SB3-038-VEC,Coble and Vane - One-color mark system,Vector & Print,10,supplier-sheet,Packaging supplier application sheet,deliverables/supplier-sheet.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 2,not_produced
SB3-039-VEC,Halcyon Grid - Production logo family,Vector & Print,1,logo-master,Halcyon Grid logo variant - Master,deliverables/logo-master.svg,vector,format: svg,not_produced
SB3-039-VEC,Halcyon Grid - Production logo family,Vector & Print,2,logo-dispatch,Halcyon Grid logo variant - Dispatch,deliverables/logo-dispatch.svg,vector,format: svg,not_produced
SB3-039-VEC,Halcyon Grid - Production logo family,Vector & Print,3,logo-relay,Halcyon Grid logo variant - Relay,deliverables/logo-relay.svg,vector,format: svg,not_produced
SB3-039-VEC,Halcyon Grid - Production logo family,Vector & Print,4,identity-usage,Identity usage guide,deliverables/identity-usage.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 4,not_produced
SB3-039-VEC,Halcyon Grid - Production logo family,Vector & Print,5,team-lockup,Team website identity application,deliverables/team-lockup.png,web,format: png; width: 1440; height: 2400,not_produced
SB3-040-VEC,Evergreen Provisions - Restored crest system,Vector & Print,1,garment-crest-r002,Apparel crest production artwork - Cedar Line - Tee - Full chest,deliverables/garment-crest-r002.svg,vector,format: svg,not_produced
SB3-040-VEC,Evergreen Provisions - Restored crest system,Vector & Print,2,garment-crest-r003,Apparel crest production artwork - Sage Hollow - Hoodie - Left chest,deliverables/garment-crest-r003.svg,vector,format: svg,not_produced
SB3-040-VEC,Evergreen Provisions - Restored crest system,Vector & Print,3,garment-crest-r004,Apparel crest production artwork - Aubergine Dusk - Tee - Full chest,deliverables/garment-crest-r004.svg,vector,format: svg,not_produced
SB3-040-VEC,Evergreen Provisions - Restored crest system,Vector & Print,4,garment-crest-r005,Apparel crest production artwork - Cedar Line - Hoodie - Full back,deliverables/garment-crest-r005.svg,vector,format: svg,not_produced
SB3-040-VEC,Evergreen Provisions - Restored crest system,Vector & Print,5,garment-crest-r006,Apparel crest production artwork - Bone Ridge - Tee - Left sleeve,deliverables/garment-crest-r006.svg,vector,format: svg,not_produced
SB3-040-VEC,Evergreen Provisions - Restored crest system,Vector & Print,6,garment-crest-r007,Apparel crest production artwork - Harvest Bench - Hoodie - Full chest,deliverables/garment-crest-r007.svg,vector,format: svg,not_produced
SB3-040-VEC,Evergreen Provisions - Restored crest system,Vector & Print,7,capsule-presentation,Garment capsule application presentation,deliverables/capsule-presentation.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 6,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,1,market-mark,Farmers-market identity master,deliverables/market-mark.svg,vector,format: svg,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,2,season-poster,Seasonal market poster,deliverables/season-poster.pdf,poster,format: pdf; width_mm: 420; height_mm: 594; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,3,stall-sign-r002,Market stall sign - 1 - Green Mountain Produce,deliverables/stall-sign-r002.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,4,stall-sign-r003,Market stall sign - 2 - Willowbrook Bakery,deliverables/stall-sign-r003.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,5,stall-sign-r004,Market stall sign - 3 - Two Ponds Flowers,deliverables/stall-sign-r004.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,6,stall-sign-r005,Market stall sign - 4 - Cabot Ridge Cheese,deliverables/stall-sign-r005.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,7,stall-sign-r006,Market stall sign - 5 - Sunfield Eggs,deliverables/stall-sign-r006.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,8,stall-sign-r007,Market stall sign - 6 - Maple Hollow Sugarworks,deliverables/stall-sign-r007.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,9,stall-sign-r008,Market stall sign - 7 - Birch & Bramble Preserves,deliverables/stall-sign-r008.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,10,stall-sign-r009,Market stall sign - 8 - Stone Meadow Dairy,deliverables/stall-sign-r009.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,11,stall-sign-r010,Market stall sign - 9 - Little Otter Coffee,deliverables/stall-sign-r010.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,12,stall-sign-r011,Market stall sign - 10 - Ferncliff Mushrooms,deliverables/stall-sign-r011.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,13,stall-sign-r012,Market stall sign - 11 - Red Wagon Vegetables,deliverables/stall-sign-r012.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,14,stall-sign-r013,Market stall sign - 12 - Highfield Heritage Orchard & Cider Cooperative of Vermont,deliverables/stall-sign-r013.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,15,stall-sign-r014,Market stall sign - 13 - Clover Lane Honey,deliverables/stall-sign-r014.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,16,stall-sign-r015,Market stall sign - 14 - Trillium Herb Farm,deliverables/stall-sign-r015.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,17,stall-sign-r016,Market stall sign - 15 - North Star Breads,deliverables/stall-sign-r016.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,18,stall-sign-r017,Market stall sign - 16 - Painted Hills Pottery,deliverables/stall-sign-r017.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,19,stall-sign-r018,Market stall sign - 17 - Quiet Brook Soap,deliverables/stall-sign-r018.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,20,stall-sign-r019,Market stall sign - 18 - Alder Creek Meats,deliverables/stall-sign-r019.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,21,stall-sign-r020,Market stall sign - 19 - Meadowlark Flowers,deliverables/stall-sign-r020.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,22,stall-sign-r021,Market stall sign - 20 - Windfall Apples,deliverables/stall-sign-r021.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,23,stall-sign-r022,Market stall sign - 21 - Sap Bucket Confections,deliverables/stall-sign-r022.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,24,stall-sign-r023,Market stall sign - 22 - Rolling Thyme Kitchen,deliverables/stall-sign-r023.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,25,stall-sign-r026,Market stall sign - 24 - Cornerstone Cheesemongers,deliverables/stall-sign-r026.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,26,stall-sign-r027,Market stall sign - 25 - Blue Heron Fish,deliverables/stall-sign-r027.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,27,stall-sign-r028,Market stall sign - 26 - Sugarhouse Sweets,deliverables/stall-sign-r028.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,28,stall-sign-r029,Market stall sign - 27 - Bright Acre Greens,deliverables/stall-sign-r029.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,29,stall-sign-r030,Market stall sign - 28 - Timber Line Woodcraft,deliverables/stall-sign-r030.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,30,stall-sign-r031,Market stall sign - 29 - Foothill Berry Farm,deliverables/stall-sign-r031.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,31,stall-sign-r032,Market stall sign - 30 - Wren's Nest Baking,deliverables/stall-sign-r032.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,32,stall-sign-r033,Market stall sign - 31 - Silver Maple Syrup Co,deliverables/stall-sign-r033.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,33,stall-sign-r034,Market stall sign - 32 - Stonewall Preserves,deliverables/stall-sign-r034.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,34,stall-sign-r035,Market stall sign - 33 - Harvest Moon Flowers,deliverables/stall-sign-r035.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,35,stall-sign-r036,Market stall sign - 34 - Otter Run Herbs,deliverables/stall-sign-r036.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,36,stall-sign-r037,Market stall sign - 35 - Pine Barn Eggs,deliverables/stall-sign-r037.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,37,stall-sign-r038,Market stall sign - 36 - Riverbend Roasters,deliverables/stall-sign-r038.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,38,stall-sign-r039,Market stall sign - 37 - Golden Fields Grain,deliverables/stall-sign-r039.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,39,stall-sign-r040,Market stall sign - 38 - Beaver Pond Honey,deliverables/stall-sign-r040.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,40,stall-sign-r041,Market stall sign - 39 - Copper Kettle Kitchen,deliverables/stall-sign-r041.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,41,stall-sign-r042,Market stall sign - 40 - Thistle & Vine Flowers,deliverables/stall-sign-r042.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,42,stall-sign-r043,Market stall sign - 41 - Long Meadow Lamb,deliverables/stall-sign-r043.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,43,stall-sign-r044,Market stall sign - 42 - Cedar Swamp Cranberries,deliverables/stall-sign-r044.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,44,stall-sign-r045,Market stall sign - 43 - Morningside Mushrooms,deliverables/stall-sign-r045.pdf,plate,format: pdf; width_mm: 152.4; height_mm: 152.4; pages: 1,not_produced
SB3-041-VEC,Cedar Commons - Farmers market identity restoration,Vector & Print,45,stall-sign-combined,Market stall sign - combined production run,deliverables/stall-sign-combined.pdf,combined_print_run,format: pdf; pages: 42; width_mm: 152.4; height_mm: 152.4,not_produced
SB3-042-VEC,Static Union - Manufacturing artwork system,Vector & Print,1,embroidery-art,Eagle Bolt embroidery artwork,deliverables/embroidery-art.svg,vector,format: svg,not_produced
SB3-042-VEC,Static Union - Manufacturing artwork system,Vector & Print,2,pin-art,Arc Badge enamel-pin artwork,deliverables/pin-art.svg,vector,format: svg,not_produced
SB3-042-VEC,Static Union - Manufacturing artwork system,Vector & Print,3,sticker-art,Bolt Icon sticker artwork,deliverables/sticker-art.svg,vector,format: svg,not_produced
SB3-042-VEC,Static Union - Manufacturing artwork system,Vector & Print,4,woven-art,Union Stripe woven-label artwork,deliverables/woven-art.svg,vector,format: svg,not_produced
SB3-042-VEC,Static Union - Manufacturing artwork system,Vector & Print,5,production-guide,Supplier production guide,deliverables/production-guide.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 4,not_produced
SB3-043-VEC,Maison Serault - Wordmark and monogram master set,Vector & Print,1,wordmark,Maison Serault wordmark,deliverables/wordmark.svg,vector,format: svg,not_produced
SB3-043-VEC,Maison Serault - Wordmark and monogram master set,Vector & Print,2,monogram,Maison Serault monogram,deliverables/monogram.svg,vector,format: svg,not_produced
SB3-043-VEC,Maison Serault - Wordmark and monogram master set,Vector & Print,3,pack-label,Collection packaging label,deliverables/pack-label.pdf,label,format: pdf; width_mm: 99.822; height_mm: 69.85; pages: 1,not_produced
SB3-043-VEC,Maison Serault - Wordmark and monogram master set,Vector & Print,4,stationery,House stationery application,deliverables/stationery.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 2,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,1,club-mark,Ironway club mark,deliverables/club-mark.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,2,number-0,Race numeral - 0,deliverables/number-0.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,3,number-1,Race numeral - 1,deliverables/number-1.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,4,number-2,Race numeral - 2,deliverables/number-2.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,5,number-3,Race numeral - 3,deliverables/number-3.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,6,number-4,Race numeral - 4,deliverables/number-4.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,7,number-5,Race numeral - 5,deliverables/number-5.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,8,number-6,Race numeral - 6,deliverables/number-6.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,9,number-7,Race numeral - 7,deliverables/number-7.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,10,number-8,Race numeral - 8,deliverables/number-8.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,11,number-9,Race numeral - 9,deliverables/number-9.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,12,letter-a,Club letter glyph - A,deliverables/letter-a.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,13,letter-b,Club letter glyph - B,deliverables/letter-b.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,14,letter-c,Club letter glyph - C,deliverables/letter-c.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,15,letter-d,Club letter glyph - D,deliverables/letter-d.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,16,letter-e,Club letter glyph - E,deliverables/letter-e.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,17,letter-f,Club letter glyph - F,deliverables/letter-f.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,18,letter-g,Club letter glyph - G,deliverables/letter-g.svg,vector,format: svg,not_produced
SB3-044-VEC,Ironway Run Club - Numbering and club mark system,Vector & Print,19,letter-h,Club letter glyph - H,deliverables/letter-h.svg,vector,format: svg,not_produced
